id,username,created_at,lng,lat,text
1517738524564684800,OrsonJr,Sat Apr 23 05:33:57 +0000 2022,-76.7538045,39.305508,@HeidiOBrien8 My sincerest condolences and prayers for you and your family in the loss of your Husband..🙏🏽🙏🏽🙏🏽
1517738523360522240,paradajames52,Sat Apr 23 05:33:56 +0000 2022,-118.07951,33.755328,Journey. https://t.co/XlIZzLkmxF
1517738528267927553,510EtheP_,Sat Apr 23 05:33:58 +0000 2022,-122.2302225,38.114777000000004,This the one 😭
1517738531627565056,HerMelaninBby,Sat Apr 23 05:33:58 +0000 2022,-122.2286855,37.791994,Leaving the ER listening to @theestallion Plan B
1517738532042948608,HesalroadDawn,Sat Apr 23 05:33:58 +0000 2022,-100.0768885,31.1688935,"Meadows Was Warned Jan. 6 Could Turn Violent, House Panel Says https://t.co/VHPuvaZVbq"
1517738535075332096,MatthewASoprano,Sat Apr 23 05:33:59 +0000 2022,-83.16123350000001,42.2093935,How many more wins do the Lakers have if CP3 was their point guard and not Westbrook?
1517738538762088448,GeorgeAPaul,Sat Apr 23 05:34:00 +0000 2022,-116.237907,33.7446325,One of the more popular #Coachella acts I saw today was @themarias who were enthralling. #SoCal #festivals https://t.co/4N0MCA6r5S
1517738542134267904,gothrot666,Sat Apr 23 05:34:01 +0000 2022,-122.4359785,37.7706565,@rachel_gvf !!!!! yes and mitski :////
1517738546504761344,drruthmitchell,Sat Apr 23 05:34:02 +0000 2022,-123.123581,49.257639,"@pagepeds_zackb Making your mama proud, and making my eyes leak"
1517738546349674496,MonicaMaldorad3,Sat Apr 23 05:34:02 +0000 2022,-78.85356300000001,42.896229500000004,@PuppiesIover Look at that face💜💜
1517738548375478274,ifcgarzajr,Sat Apr 23 05:34:02 +0000 2022,-89.40750299999999,29.3286015,Good game @astros #AstrosGameday #Astros #LevelUp #MLB #MLBTwitter
1517738548065181697,puerco,Sat Apr 23 05:34:02 +0000 2022,-73.977717,40.705597499999996,Together in real life at last!!!💕💕💕⛓️🐙🇲🇽🇧🇷#RelEngFam https://t.co/fQIUQ0Z9Lq
1517738548266471424,SiniGangGang92,Sat Apr 23 05:34:02 +0000 2022,-87.732013,41.8335845,@AlexaBliss_WWE Unmatched. It’s a PvP type game that pits legendary character against one another. You get match up… https://t.co/dlnI3fRbiC
1517738549885472768,ArthurMingo1,Sat Apr 23 05:34:03 +0000 2022,-87.5902075,41.551668,"@ChrisMarvolo @indigo_15 @Sean_OConnell @KevinMcCarthyTV @JakesTakes @gabeKovacs Personally, I am on Tony’s side th… https://t.co/F7jjRnPj7W"
1517738550397181952,Teessaa_,Sat Apr 23 05:34:03 +0000 2022,-96.7617535,32.819858499999995,He needs to be bullied for this
1517738553480032256,RavenRainbow0,Sat Apr 23 05:34:04 +0000 2022,-118.496475,34.024212,"Playing with my sexy wife, wanna join us?https://t.co/3oxIZOa6jd #freeporncontent #rc490fd #onlyfansgirl… https://t.co/0efj52cOcA"
1517738555493150721,kenmartinez1976,Sat Apr 23 05:34:04 +0000 2022,-105.14091400000001,39.6210755,@TimTebow Go Irish!! https://t.co/n0cSBvT7cq
1517738556491550727,_mnaser,Sat Apr 23 05:34:04 +0000 2022,-73.545733,45.512238,my city is pretty https://t.co/0Ol0HzkJy7
1517738557409878019,SterbenzScott,Sat Apr 23 05:34:04 +0000 2022,-122.4359785,37.7706565,@Osinttechnical War jewelry (shrapnel )
1517738560455122944,earthshook,Sat Apr 23 05:34:05 +0000 2022,-103.8290026,32.00373574,"Ml 2.6 earthquake (reviewed) occured at 2022-04-22T13:26:22 UTC, 33 km SE of Malaga, New Mexico https://t.co/qDV8nYABgk"
1517738561029783553,16Rubytuesday7,Sat Apr 23 05:34:05 +0000 2022,-83.476207,41.605847999999995,"@PETS__USA Both. If I HAD to pick one, left."
1517738560723456000,JeremyXWagner,Sat Apr 23 05:34:05 +0000 2022,-80.121883,25.819636,"There’s friends in life who you wish you could see more often—so when you are able see them, it’s pure joy.On that… https://t.co/zZZ3BjsvE7"
1517738563982577665,zaachrishel,Sat Apr 23 05:34:06 +0000 2022,-80.8467855,35.209058999999996,@shyler11599 The question is onion ring volcano from what restaurant? this is the question we should be asking
1517738564641083392,swankinsuave,Sat Apr 23 05:34:06 +0000 2022,-95.44648649999999,29.838495,@youngtinasnow that’s shirk
