id,username,created_at,lng,lat,text
1517733366971445249,RealJoeFinger,Sat Apr 23 05:13:27 +0000 2022,-81.5493205,28.3045215,@SuiGenerisTate Gotchu bro! 🤙🏼
1517733368976199680,OscarLozoya2312,Sat Apr 23 05:13:27 +0000 2022,-158.005818,21.428026000000003,Just trynna ball and live
1517733372864389121,gray_robertson,Sat Apr 23 05:13:28 +0000 2022,-96.29164850000001,30.585471499999997,"@jen_schro @OUNYY66 @ascarborough @AggieSoftball @AlabamaSB Today wasn’t my favorite day of work, but man if it was… https://t.co/45kzaiquCl"
1517733373690605570,ItsJustDJ,Sat Apr 23 05:13:29 +0000 2022,-118.4119065,34.0207895,@missjuliebrown Just watched the first two episodes. I’m hooked.
1517733373266980864,SkyCirclesLA,Sat Apr 23 05:13:28 +0000 2022,-118.0939003,33.837348,"N130SK, a Robinson R44, is circling over Lakewood at 350 feet, speed 67 MPH, squawking 5500, 0.1 miles from Monte V… https://t.co/UH4MOyVyaN"
1517733377448849408,meranyaizer,Sat Apr 23 05:13:29 +0000 2022,-79.2725695,43.629311,It was endsinger btw
1517733380758151168,mikaela_hopeeee,Sat Apr 23 05:13:30 +0000 2022,-80.18183450000001,38.9201425,I got 4 picks at the show tonight and just 3 of them were shinedown 🤩
1517733381500391425,drgeisme,Sat Apr 23 05:13:30 +0000 2022,-117.26986600000001,34.5047605,@eskisisters @AiceeSlater @NotSBboundBolts @NathanGraviteh Just amazing how the exact number of dollars kept gettin… https://t.co/Isc7UonjwR
1517733381748015107,ckatmyla,Sat Apr 23 05:13:30 +0000 2022,-83.64535649999999,35.921985,@disney__tasthic Get it and save it for your Wedding cake like I'm doing with Amy from BBT
1517733383123750912,missjoness718,Sat Apr 23 05:13:31 +0000 2022,-74.374732,41.4877395,Housewives of Atlanta never gets old 🤣
1517733383157256192,kornpopupinrows,Sat Apr 23 05:13:31 +0000 2022,-103.8379695,44.482537,He missed them all. Then we get to see BIngram shoot like a million threes playing the foul score foul score game w… https://t.co/aPL1lQq0N5
1517733383484416001,skylerbrandina,Sat Apr 23 05:13:31 +0000 2022,-97.754724,30.323345500000002,roachella only aired half of carly’s performance…… https://t.co/YF2PG6jPtc
1517733383748608000,CoolWhip3343,Sat Apr 23 05:13:31 +0000 2022,-83.804475,27.698681999999998,GQ called future the best rappers alive? LMAO!!!! He's not even a better rapper than his Ex and I don't even know if she ever rap before.
1517733384184688640,mikehuntley63,Sat Apr 23 05:13:31 +0000 2022,-117.851089,33.842863,@TrentRushSports One of the few Angel supporters I’ve seen giving credit to Zimmerman instead of just complaining a… https://t.co/YVxhltlK23
1517733385929641985,YuriyATL,Sat Apr 23 05:13:31 +0000 2022,-84.3064885,33.9430725,"Tyler, The Creator’s Call Me If You Get Lost album is suddenly back at number one again, just like it was when it f… https://t.co/G3jEJCQS46"
1517733386546126850,TinaWil02921208,Sat Apr 23 05:13:32 +0000 2022,-122.455344,47.242960499999995,@Ma_Belline You have some beautiful lips
1517733387867283456,CJMPadres23,Sat Apr 23 05:13:32 +0000 2022,-119.30660750000001,37.2691755,@AJCassavell Profar should block you for this
1517733388148424704,DarkWorldArts,Sat Apr 23 05:13:32 +0000 2022,-97.754724,30.323345500000002,Gn! Stay strong! See ya tomorrow!
1517733388999970816,marlowe_von,Sat Apr 23 05:13:32 +0000 2022,-80.8467855,35.209058999999996,@the_BoiWond3r @princess_simba On me this how I felt 😭
1517733390346334208,duhblan,Sat Apr 23 05:13:33 +0000 2022,-97.28591349999999,32.7799665,@xxfuneraI inspirational thank u this is what I needed ❤️❤️
1517733390648233984,HPadrenaline,Sat Apr 23 05:13:33 +0000 2022,-97.28591349999999,32.7799665,@Jeremy_Sparks @Brian_Murphy_ @jeff_gluck looks like a flock of umbrellas have landed in the inspection line..
1517733390216314880,dacon1508,Sat Apr 23 05:13:33 +0000 2022,-86.441236,39.766555499999996,@mlb_fights He must be this dude's brother. https://t.co/8LRrYqowCD
1517733391092879361,TMWRNYM,Sat Apr 23 05:13:33 +0000 2022,-73.8311875,40.6708795,Well it wasn't easy for our #Mets but we got another W! 11-4. In years passed the Mets would lose this game. Hustle… https://t.co/lm43enrCG7
1517733392640462849,JessieDodt,Sat Apr 23 05:13:33 +0000 2022,-97.34779192,32.79097686,Just posted a photo @ Billy Bob's Texas https://t.co/lt0m2b66hu
1517733394179833864,mrouss2826,Sat Apr 23 05:13:33 +0000 2022,-81.1096165,32.0172845,@COzdmir @LiamJohnNeeson0 Me too.
1517733395622682624,vtvt2020,Sat Apr 23 05:13:34 +0000 2022,-81.705467,41.495939500000006,"Oof, this one was bad.Daily Quordle 894️⃣🟥🟥9️⃣https://t.co/yD2kBxlXbq https://t.co/FWbcfPFZrf"
1517733396935548928,unrulyki_,Sat Apr 23 05:13:34 +0000 2022,-80.1226195,26.721896,Ready to just disappear
1517733397166276611,goglitterBUTTgo,Sat Apr 23 05:13:34 +0000 2022,-90.375446,38.699745,And daaamn they fine asf
1517733396834881536,DoUNVMeNow,Sat Apr 23 05:13:34 +0000 2022,-84.200366,39.78035800000001,If it doesn’t look like this I don’t want it! https://t.co/9uZEb0so1J
1517733397946408960,tricatmeows,Sat Apr 23 05:13:34 +0000 2022,-87.732013,41.8335845,Chapter 11 - Last Wishes
1517733398277541888,derrick_truong,Sat Apr 23 05:13:34 +0000 2022,-117.9987325,33.692542,@mleQT_ @ysk1ng @TSM @nrg Thank you 😊😊😊
1517733401402298368,RealSpurnandez,Sat Apr 23 05:13:35 +0000 2022,-117.32087899999999,33.226316,@MikeESPNSA @JeffGSpursZone @sagambler 2 things: 1. Y’all look like creepers 2. Is that guy pissing in the corner?? 🤪
1517733400894976000,Danielsideas199,Sat Apr 23 05:13:35 +0000 2022,-112.12467649999999,33.5528625,Video out now https://t.co/XPXxJkZ873
1517733401641373696,wokea55deadhead,Sat Apr 23 05:13:35 +0000 2022,-110.9155735,32.1893905,Hey Ron it is not the free state of Florida until you have recreational Cannibus and early voting like we do in the… https://t.co/w3weWrnax9
1517733402891329538,megankimball21,Sat Apr 23 05:13:36 +0000 2022,-111.931711,34.1682535,SOMEONE TELL ME NO
1517733403000332288,NY_Tuck,Sat Apr 23 05:13:36 +0000 2022,-117.90564549999999,33.6636085,@drawstickpeople @atomicpopWI @ETSshow @acweyand @RebelLadyBoss @dr_pwilliams @StressHoop Cross between Honeycrisp… https://t.co/ZQhN9RwKOq
1517733403797430273,Lottacashdesto,Sat Apr 23 05:13:36 +0000 2022,-119.30660750000001,37.2691755,Ho better off playing wit god den me I stamp it
1517733404908965888,ja_vinson,Sat Apr 23 05:13:36 +0000 2022,-80.314583,33.094696,"@HmJileswrites he could be anywhere from number 3 to the 30 area in my mind, just thinking"
1517733406003515394,GoodVibesMommy,Sat Apr 23 05:13:36 +0000 2022,-117.9987325,33.692542,@k_wojo14 Just saw &amp; although at 1st it really annoyed me I thought about it &amp; felt blessed that I can do whatever… https://t.co/CWudAYU60O
1517733407522009088,Riskychu,Sat Apr 23 05:13:37 +0000 2022,-79.42086499999999,38.003375500000004,@diagyaru Door knobs are also a form of payment we take
1517733410185175042,JoeC714,Sat Apr 23 05:13:37 +0000 2022,-117.8505745,33.8819225,@DrallHiren @whomstissarah Bruh… 🤦🏿‍♂️🤦🏿‍♂️🤦🏿‍♂️
1517733411707932677,AD_Sisk,Sat Apr 23 05:13:38 +0000 2022,-87.732013,41.8335845,"@TweetsbyCoachP Speaking volumes coach, or to get your foot in the door it will likely be volunteer, at least for a season."
1517733414794801152,timamoralesss,Sat Apr 23 05:13:38 +0000 2022,-121.278605,38.119674,@orozcomirella14 literally me rn https://t.co/aPFKrEOWmA
1517733420469682181,dezzireads,Sat Apr 23 05:13:40 +0000 2022,-119.30660750000001,37.2691755,"I was recently told by an older person who’s known me—good and bad—for years, that I’m the nicest person she’s ever… https://t.co/9WgYMZsVDE"
1517733424521482241,HazyChefKenDroo,Sat Apr 23 05:13:41 +0000 2022,-76.62048200000001,39.284712999999996,I’ve never felt comfortable staying at other people house unless it’s family
1517733426203267077,ronnelnatalie,Sat Apr 23 05:13:41 +0000 2022,-118.4119065,34.0207895,@Phobija My bed is too cozy
1517733426773827584,kenooka__,Sat Apr 23 05:13:41 +0000 2022,-79.85736349999999,36.090396999999996,Ok ok the grad pictures are coming. . 🙄
1517733426656387072,kumar_5718,Sat Apr 23 05:13:41 +0000 2022,-79.2725695,43.629311,Imagine if Instagram and social media close every day at 6 pm like a shop or office.We would be forced to meet up… https://t.co/a4anLT15pF
1517733431056105472,adell_tim,Sat Apr 23 05:13:42 +0000 2022,-117.31450050000001,34.032379000000006,@blueshirtday1 @davidmweissman What about all that railing of Pluto? Is TFG up to that?
